relative_humidity,temperature,exhaust_vacuum,ambient_pressure
48.05,29.28,65.71,1013.76
78.96,7.52,39.61,1018.61
55.96,29.08,67.79,1010.91
93.25,7.55,42.85,1011.21
52.23,26.51,44.57,1007.56
42.41,26.52,63.94,1018.23
86.43,8.07,41.17,1019.4
80.16,25.35,63.21,1012.31
76.16,11.36,41.48,1012.8
97.16,11.89,40.64,1021.29
64.7,20.19,66.86,1012.97
68.92,20.04,48.92,1011.14
94.13,10.32,39.28,1016.56
66.67,12.01,41.48,1017.75
84.64,23.08,61.86,1013.44
80.09,19.81,66.54,1013.88
67.56,24.1,71.29,1007.96
69.85,14.47,39.58,1011.31
54.57,32.25,77.54,1010.46
82.52,9.51,40.81,1015.69
87.69,12.63,41.48,1009.61
58.08,30.91,76.2,1008.53
75.14,8.38,39.22,1015.03
77.43,22.63,57.17,1009.83
87.9,5.71,40.77,1022.49
91.91,13.09,43.67,1012.22
80.79,22.72,62.4,1010.28
90.45,23.67,72.24,1011.22
79.68,18.19,43.96,1011.87
63.53,25.58,47.01,1014.5
81.83,6.79,40,1019.01
83.04,19.05,62.96,1020.48
74.69,25.32,63.77,1014.55
72.43,15.09,39.52,1017.05
88.03,23.44,72.24,1011.28
68.82,8.26,44.71,1020.85
67.92,17.22,36.71,1013.77
46.49,27.46,68.08,1013.06
87.87,11.52,40.03,1017.56
71.29,27.55,63.13,1012.92
90.1,6.5,38.5,1013.92
83.45,13.35,39.58,1012.41
76.56,21.5,59.87,1019.05
80.85,22.46,48.41,1008.66
76.95,22.05,63.31,1012.39
65.69,18.28,41.1,1002
64.46,14.56,53.82,1016.37
74.66,26,70.47,1009.61
94.76,13.14,40.66,1016.47
78.53,24.17,59.44,1012.66
65.18,26.11,73.17,1009.8
85.26,9.38,44.77,1020.41
58.69,18.77,49.21,1012.2
78.91,10,39.66,1016.83
90.29,10.1,44.03,1008.11
92.42,10.35,40.27,1005.09
86.01,12.95,40.1,1015.31
86.28,21.76,47.93,1005.34
67.98,25.06,52.36,1014.7
86.76,8.39,52.72,1026.06
74.78,23.56,71.85,1009.67
81.38,23.58,58.82,1009.68
82.39,20.71,45.61,1013.64
64.57,13.4,41.78,1010.2
92.04,10.36,41.46,1017.53
79.04,13.67,42.32,1015.41
61.8,29.35,71.58,1010.07
91.8,6.61,36.24,1013.57
68.03,13.92,39.85,1012.64
52.83,27.18,62.66,1009.89
66.49,11.41,41.54,1019.94
51.97,26.61,69.13,1002.05
63.71,20.32,67.71,1007.42
73.69,20.97,44.63,1007.64
50.8,25.34,49.5,1013.25
86.88,6.22,39.85,1012.05
79.5,11.87,36.43,1023.42
81.24,11.92,41.2,1016.99
81.04,28.15,71.25,1000.51
46.86,28.01,65.34,1014.68
74.03,16.51,41.79,1007.1
75.19,13.51,39.31,1012.18
85.42,18.34,65.94,1013.27
95.17,10.04,41.62,1013.36
76.49,20.3,56.53,1020.27
80.24,18.6,56.85,1012.34
94.72,19.79,51.19,1008.77
68,11.18,39.61,1018.56
91.45,10.91,40.1,1014.07
77.98,18.92,46.93,1009.89
78.25,14.1,42.18,1015.05
80.58,24.69,59.92,1010.12
56.08,23.61,43.77,1011.81
58.97,27,60.96,1012.36
40,15.87,45,1021.92
74.77,30.2,74.34,1004.17
67.48,14.18,39.3,1020.1
72.1,11.23,43.67,1012.57
47.7,32.95,75.08,1005.32
44.59,24.33,46.93,1013.83
68.38,9.55,38.08,1019.34
50.43,27.58,65.27,1013.51
70.23,25.56,58.82,1010.44
74.47,5.74,37.8,1021.37
71.63,8.22,41.82,1032.77
79.28,23.18,59.04,1011.44
59.48,26.91,70.02,1010.75
65.68,16.14,54.3,1017.93
91.95,20.69,50.78,1008.71
70.99,24.18,66.48,1003.3
82.96,2.8,39.64,1011.01
58.35,25.26,65.61,1014.43
76.08,10.11,52.75,1021.79
75.13,17.44,45.01,1013.65
78.07,25.37,59.14,1017.27
91.09,9.45,41.92,1029.32
89.6,10.39,39.69,1003.31
84.38,26.2,74.67,1016.69
66.36,22.85,47.43,1008.13
85.23,12.65,44.03,1007.13
61.26,15.14,41.93,1020.95
54.68,28.51,70.02,1010.58
92.56,22.55,70.79,1006.19
62.12,24.35,66.49,1012.48
92.65,12.64,41.79,1016.38
84.23,24.2,64.33,1011.15
78.41,7.52,41.66,1015.2
78.67,21.54,58.12,1015.33
69.34,23.43,60.32,1015.34
79.16,23.24,63.76,1010.1
88.51,24.67,69.14,1006.25
96.58,6.77,40.78,1024.86
56.17,31.94,69.98,1013.32
91.92,20.83,49.02,1009.45
93.26,8.37,39.99,1010.36
70.74,13.75,44.47,1029.63
58.79,30.82,70.36,1006.47
75.7,25.16,57.17,1009.86
66.96,22.1,65.48,1019.3
57.72,18.7,52.72,1024.84
89.09,19.76,58.79,1017.37
39.46,28.45,69.23,1013.07
86.8,13.58,49.83,1008.9
73.11,20.83,67.32,1011.76
99.41,5.85,41.55,1001.95
64.51,16.99,40.89,1011.54
65.05,10.68,37.92,1009.59
60.26,14.65,35.4,1016.16
72.95,26.2,71.14,1007.92
41.29,32.74,68.31,1010.23
80.25,15.78,41.16,1008.43
87.02,12.41,39.28,1017.08
66.11,25.36,60.07,1015.06
78.08,20.56,60.08,1017.79
59.24,24.92,63.86,1019.19
35.1,31.88,67.32,1013.64
67.57,24.51,51.86,1014.64
90.25,8.48,40.05,1015.89
86.97,27.76,71.97,1008.53
78.3,12.08,41.39,1019.45
87.98,23.56,73.18,1012.18
76.63,11.77,41.06,1021.45
75.09,21.37,65.94,1010.73
85.8,14.02,43.34,1016.06
71.1,17.53,44.9,1020.5
55.11,14.89,35.71,1015.1
60.72,14.81,43.7,1015.1
66.57,28.99,68.24,1008.75
66.33,30.49,70.32,1011.34
90.54,21.59,66.54,1004.88
87.16,24.46,61.9,1013.88
84.84,21.63,50.16,1005.7
71.29,21.46,46.63,1012.97
91.57,5.7,40.35,1012.18
71.25,27.11,70.04,1009.76
69.44,9.95,41.82,1033.09
97.17,18.68,46,1002.2
84.71,18.41,65.94,1010.23
58.29,19.02,49.25,1019.75
71.22,26.25,61.02,1011.47
72.81,18.07,63.31,1016.65
68.96,26.17,70.47,1010.25
46.79,23.83,49.21,1012.93
85.29,21.11,59.39,1013.87
71.89,13.9,42.86,1030.82
93.31,26.64,73.56,1004.98
64.28,21.5,45.38,1013.88
58.82,11.61,41.17,1019.57
53.5,6.13,39.48,1005.17
86.16,12.72,40.6,1013.45
41.98,17.29,44.63,1019.6
49.82,31.8,69.05,1000.77
72.59,19.16,43.43,1012.36
90.8,23.62,73.67,1007
77.77,7.87,41.17,1020.33
66.68,25.78,59.15,1013.61
72.85,29.29,72.58,1007.39
60.73,29.58,76.2,1008.37
87.3,24.29,63.57,1010.29
70.76,25.25,58.46,1015.54
59.58,31.74,72.58,1007.26
83.61,7.39,39.85,1011.63
87.09,28.5,79.74,1006.75
52.69,29.98,67.22,1014.22
73.45,22.94,61.5,1008.25
78.23,25.85,70.36,1005.59
81.93,21.09,74.93,1015.11
59.22,27.28,47.93,1003.46
73.6,23.86,59.21,1013.02
91.47,13.33,40.64,1020.92
87.13,23.66,60.37,1006.91
79.78,16.8,44.9,1009.14
76.5,22.12,57.19,1007.56
71.46,24.82,57.19,1007.82
74.97,11.09,40.43,1025.47
95.24,7.64,40.81,1026.67
53.74,27.78,60.07,1014.66
64.81,6.49,38.68,1017.94
87.59,10.97,40.6,1015
75.48,25.27,63.91,1009.82
86,14.07,43.34,1015.79
77.79,18.9,47.83,1005.31
76.96,4.49,38.44,1015.47
86.33,5.94,39.9,1007.84
61.75,21.94,64.15,1021.2
95.71,21.35,59.04,1012.28
63.22,7.94,35.77,1017.04
63.02,23.6,60.08,1017.51
37.79,29.73,67.25,1017.64
85.35,10.51,39.04,1023.95
89.5,8.7,36.24,1013.34
61.66,29.6,69.82,1010.49
70.35,24.26,56.57,1013.86
80.57,20.61,60.1,1010.84
77.57,14.2,38.62,1017.83
86.78,8.77,42.49,1010.7
74.12,27.38,69.4,1004.57
74.39,12.98,39.64,1013.95
61.69,32.38,73.91,1004.05
84.62,19.2,58.71,1009.8
65.25,27.37,63.73,1009.79
87.25,18.77,58.66,1010.34
74.67,21.95,59.43,1010.29
78.35,26.73,77.95,1012.31
70.42,16.02,71.14,1019.75
78.47,18.86,46.48,1007.28
73.33,21.7,64.44,1014.95
40.16,20.25,44.78,1007.93
60.19,11.42,41.38,1021.98
80.36,6.37,41.03,1022.23
90.88,14.54,42.99,1009.27
71.39,24.43,58.05,1011.88
83.73,15.92,37.64,1014.93
76.92,27.51,71.29,1009.43
64.91,23.64,60.95,1014.92
79.61,9,41.54,1018.83
72.9,28.98,73.42,1011.25
86.83,18.31,50.9,1011.87
66.73,15.82,44.2,1018.96
67.15,14.88,41.66,1009.4
47.45,27.49,63.78,1015.43
84.59,10.74,41.46,1016.76
87.28,18.21,62.26,1011.97
72.67,17.2,40.55,1000.68
86.96,8.66,36.25,1028.22
62.77,20.59,42.04,1009.78
54.96,22.86,58.96,1014.03
51.57,23.31,68.63,1014.73
75.35,16.71,42.99,1007.72
89.86,4.97,38.91,1018.99
66.26,31.95,70.8,1008.38
65.49,13.89,35.71,1016.4
59.33,26.92,51.43,1012.29
83.73,23,60.37,1005.34
70.42,25.95,59.27,1010.9
69.27,14.84,38.91,1013.78
82.39,22.5,70.94,1008.04
55.35,31.84,77.95,1014.9
61.53,19.35,39.39,1013.91
66.74,24.26,67.69,1008.48
69.36,21.95,68.08,1012.91
87.11,16.07,65.46,1013.88
54.03,30.21,79.74,1006.82
79.04,13.66,45,1021.97
85.4,9.76,39.16,1014.19
60.57,15.69,39.3,1019.03
83.83,5.29,41.38,1020.62
52.01,26.72,65.61,1014.41
78.57,12.68,41.4,1021.59
65.08,29.24,64.33,1011.49
45.75,19.09,43.14,1012.34
93.7,5.06,40.64,1021.49
73.44,26.23,70.72,1009.73
74.42,27.15,73.9,1007.57
69.83,23.47,65.61,1014.57
29.43,19.78,44.71,1015.7
84.84,13.07,40.83,1010
64.06,8.52,38.5,1013.16
84.73,10.39,40.96,1023.51
42.69,30.2,56.9,1006.89
86.02,23.93,64.05,1013.09
62.62,21.11,43.43,1010.1
73.9,16.59,41.79,1006.67
64.33,30.52,70.4,1003.9
78.38,15.74,43.71,1024.7
81.87,21.25,44.05,1005.69
81.15,12.25,44.58,1016.47
72.78,6.49,43.65,1020.41
84.39,14.1,48.92,1011.6
56.61,24.62,58.66,1011.43
78.39,16,43.34,1013.89
76.36,28.67,66.25,1007.96
68.04,29.18,68.24,1010.04
61.48,26.8,68.31,1011.04
70.55,16.76,43.67,1011.27
91.55,9.44,39.82,1013.26
74.06,11.44,34.03,1018.57
74.33,13.45,43.14,1015.5
74.54,16.46,61.27,1020.02
93.66,12.91,40.73,1017.66
67.57,18.58,64.45,1009.68
84.48,13.1,40.03,1017.79
82.96,13.45,41.16,1022.04
91.97,10.01,43.7,1015.73
68.07,17.32,41.67,1013.23
63.21,21.49,61.27,1019.81
66.98,23.56,49.16,1003.31
95.66,11.02,38.28,1013.51
63.71,33.62,77.17,1009.38
80.24,4.56,40.27,1011.13
78.21,14.87,41.76,1022.26
84.16,10.77,44.78,1012.87
72.7,21.45,60.08,1017.92
81.99,13.24,54.3,1017.05
60.97,22.64,58.66,1011.68
86.22,11.72,40.55,1020.74
62.88,26.74,59.87,1012.5
94.27,12.51,49.83,1008.61
76.05,9.88,39.66,1017.81
57.13,25,68.14,1005.35
96.63,25.51,73.56,1006.59
69.35,11.22,41.93,1023.13
82.8,21.7,49.02,1008.74
75.05,19.83,63.94,1019.81
53.6,12.34,40.62,1016.28
93.48,10.4,45.01,1018.58
88.84,13.61,42.34,1017.78
51.84,25.55,58.95,1017.12
64.96,13.2,41.78,1010.49
63.16,25.88,66.48,1004.24
86.96,14.75,41.16,1009.58
88.13,7.82,40.72,1022.17
92.11,11.7,25.36,1008.65
91,6.37,40.81,1025.98
67.75,23.98,50.32,1008.41
60.79,24.8,59.87,1018.79
73.94,23.89,50.16,1004.88
72.5,27.88,70.79,1005.06
90.65,7.19,39.4,1011.45
59.42,24.2,60.95,1014.82
46.95,33.82,72.29,1008.67
73.4,14.69,54.3,1018.01
73.54,24.82,74.87,1010.28
85.4,12.59,40.03,1018.76
73.76,19.05,44.06,1017.02
78.97,5.51,35.57,1026.3
50.41,33.7,68.27,1007.16
59.09,26.05,56.85,1012.78
79,14.45,39.58,1012.41
53.7,30.48,70.04,1010.73
67.25,19.68,56.65,1020.75
63.23,21.34,48.06,1014.49
69.8,23.03,65.12,1016.29
88.25,24.2,59.07,1009.25
55.18,24.54,48.06,1013.02
59.28,32.27,71.85,1008.06
97.32,7.61,41.26,1009.05
70.74,13.86,41.58,1020.69
54.46,24.35,59.21,1018.21
48.8,29.12,67.32,1014.21
89.03,18.03,58.86,1015.99
72.52,10.59,41.54,1019.94
60.93,27.69,69.98,1008.52
100.11,15.21,50.88,1014.24
82.97,16.92,50.9,1013.27
68.77,26.16,63.76,1010.03
57.8,13.78,38.47,1015.2
86.96,17.66,60.08,1017.22
61.32,30.12,73.18,1012.29
61.12,17.69,44.34,1019.31
66.25,23.14,58.95,1017.52
89.12,13.98,39.18,1009.61
76.13,24.41,69.48,1008.34
66.58,14.38,44.78,1010.8
81.95,22.75,70.94,1008.03
49.73,26.94,65.61,1014.31
76.77,18.8,47.83,1005.86
57.19,24.45,65.12,1015.92
89.41,23.77,69.13,1011.05
75.18,24.62,68.31,1010.45
82.37,18.85,67.32,1012.91
77.72,21.94,56.85,1011.01
54.9,25.61,58.86,1013.9
75.69,18.97,43.43,1012.72
73.22,23.46,51.19,1009.6
88.25,21.04,74.87,1009.09
76.64,4.23,38.44,1016.46
71.8,24.42,63.31,1012.64
85.96,23.1,59.43,1007.36
78.56,24.98,58.98,1010.34
54.03,32.96,73.03,1013.56
75.38,22.1,71.29,1008.2
56.01,32.27,71.85,1007.88
68.71,12.36,52.75,1026.04
74.45,13.11,41.44,1015.55
75.96,13.18,52.72,1024.67
70.87,8.03,40.67,1020.13
71.31,15.49,39,1016.01
65.73,30.02,68.24,1009.8
65.2,14.73,40.35,1011.15
94.72,4.78,42.85,1013.07
55.6,30.3,71.98,1004.4
81.03,9.63,40.27,1009.96
59.99,13.24,39.85,1012.64
77.09,22.93,63.13,1011.6
66.64,14.55,42.74,1027.29
65.38,26.42,59.27,1012.9
46.88,18.88,43.69,1016.77
81.55,24.47,70.94,1008.07
72.54,14.81,42.03,1017.43
83.9,12.8,42.18,1016.27
76.07,9.72,39.66,1018.31
58.59,17.74,44.2,1018.87
73.97,29.65,71.25,1001.07
67.96,22.19,62.96,1019.54
48.51,29.79,62.66,1008.5
51.16,27.13,69.45,1013.9
72.71,24.62,70.47,1010.55
52.78,28.65,68.27,1006.96
59.74,31.86,69.59,1008.61
45.97,27.56,63.9,1013.23
83.09,12.29,40.71,1019.71
89.09,8.84,42.49,1010.28
52.06,30.62,64.69,1006.23
83.58,3.99,39.64,1011.53
77.87,23.38,58.82,1012.27
67.09,27.46,66.54,1002.39
61.5,29.22,60.23,1009.73
53.18,22.22,48.98,1015.87
73.29,6.8,39.37,1020.24
76.5,4.49,40.27,1012.01
93.21,22.53,74.87,1009.91
81.66,23.63,60.37,1005
74.01,10.06,39.61,1020.87
92.81,11.09,42.44,1014.18
78.51,7.64,38.18,1017.65
48.98,33.95,68.14,1002.33
45.85,32.38,69.05,1000.76
88.41,9.42,41.4,1029.99
52.51,25.92,60.32,1016.05
100.09,18.5,52.08,1006.23
100.07,13.12,48.04,1011.93
37.9,34.33,69.05,1000.89
46.93,29.29,70.02,1010.13
82.31,16.4,44.9,1009.22
79.85,21.44,62.96,1020.27
84.64,11.45,41.17,1017.98
85.17,14.62,44.84,1023.41
60.11,29.29,57.19,1008.3
86.39,10.16,40.8,1028.13
83.17,25.45,69.59,1008.51
60.06,31.98,73.42,1010.66
76.35,25.93,66.56,1004.97
47.6,32.51,71.22,1005.62
72.71,11.38,52.75,1026.19
83.27,10.39,40.22,1009.77
85.05,13.6,41.2,1015.92
47.96,30.11,62.04,1010.69
45.05,33.24,74.34,1002.58
74.06,25.59,62.39,1006.37
59.95,24.33,60.32,1015.49
56.13,28.92,61.02,1011.19
97.6,15.62,58.59,1013.91
85.69,7.49,36.08,1020.27
51.69,18.33,44.34,1019.55
81.66,21.38,44.05,1005.69
91.52,24.13,73.18,1012.62
89.05,9.53,40.23,1017.74
78.97,8.83,41.92,1031.8
66.31,26.37,54.5,1014.48
99.1,15.04,41.35,1004.29
62.05,25.13,51.95,1005.42
84.33,22.26,69.04,1010.48
65.91,31.07,70.32,1011.74
73.19,30.74,79.05,1005.78
99.74,13.08,43.14,1019.39
72.89,26.18,69.84,1005.13
81.32,14.22,40.83,1009.2
78.96,10.95,40.22,1010.04
53.68,30.62,66.75,1017.68
84.77,26.96,73.68,1013.81
72.01,23.25,63.78,1016.01
78.67,8,34.03,1018.98
89.12,12.66,41.2,1015.88
92.86,23.04,74.99,1005.44
57.05,31.41,74.16,1011.1
50.61,29.51,75.6,1017.92
88.74,21.96,58.79,1012.1
74.5,26.45,75.6,1017.42
95.93,12.79,44.03,1007.46
86.4,14.63,41.23,998.96
76.59,14.74,42.77,1017.71
53.86,23.56,66.49,1012.21
74.88,17.34,44.06,1015.84
69.82,13.26,45.51,1015.99
66.61,19.46,60.07,1014.81
44.05,29.96,67.83,1008
82.83,21.38,60.84,1017.94
55.41,19.48,39.72,1001.75
74.64,12.99,41.93,1020.25
75.63,25.79,75.6,1017.46
76.86,11.46,39.3,1019.53
80.9,26.38,71.58,1011.02
79.38,5.23,35.57,1026.23
91.67,15.36,41.35,1002.4
68.91,9.19,40.62,1017.78
63.13,5.89,40.07,1018.99
32.25,34.29,68.51,1009.58
70.02,19.21,60.07,1014.94
84.14,14.02,40.66,1017.05
46.86,29.12,67.83,1008.05
69.03,2.58,39.42,1028.68
85.18,12.61,41.58,1020.17
72.1,20.48,60.29,1017.16
67.62,7.3,43.65,1019.33
68.36,22.7,66.44,1011.19
44.96,29.78,65.74,1012.13
82.73,15.3,43.34,1013.23
78.42,10.39,44.85,1014.22
92.79,13.1,49.83,1007.29
36.53,24.92,48.92,1010.11
86.32,10.89,44.2,1018.3
70.99,6.81,38.56,1016.5
70.07,23.63,71.29,1008.01
58.58,32.39,79.74,1006.92
58.47,20.64,49.21,1014.86
87.17,26.89,70.32,1012.39
85.25,19.02,50.66,1013.04
77.29,20.78,58.86,1016.02
85.73,8.72,36.25,1029.31
70.89,22.45,41.54,1012.69
59.32,24.2,50.78,1008.74
84.57,10.8,40.22,1011.25
45.66,31.48,69.75,1008.9
76.38,19.09,66.51,1015.11
79.11,24.38,63.91,1009.53
89.62,19.46,46.33,1013.77
85.13,26.63,73.68,1015.15
87.78,10.26,39.13,1010.94
55.06,31.01,71.37,1003.4
79.65,3.95,38.44,1016.75
83.39,25.99,74.67,1016.59
55.16,18.25,43.14,1011.51
68.11,14.46,53.82,1016.55
80.35,29.09,70.98,1007.86
81.57,12.53,42.03,1017.57
63.97,20.35,67.71,1005.85
86.91,5.82,41.38,1021.06
93.58,10.52,41.01,1020.35
74.25,14.1,41.04,1026.11
89.51,21.98,55.97,1009.12
61.26,23.6,65.48,1017.44
48.53,26.53,63.87,1017.38
63.72,28.22,51.43,1006.06
92.02,26.13,73.21,1002.12
81.79,4.11,38.44,1015.9
54.76,30.75,73.5,1011.02
86.2,13.27,42.28,1008.3
76.57,11.91,43.22,1008.75
84.4,18.24,59.15,1012
62.34,30.01,62.34,1005.28
57.62,11.41,40.62,1015.56
64.86,14.39,40.35,1011.33
86.06,20.75,60.77,1017.91
86.16,11.36,38.25,1013.22
38.57,27.94,63.07,1010.75
97.78,11.28,40.55,1006.23
78.17,14.69,49.64,1023.43
71.79,24.23,59.04,1011.91
72.26,9.44,41.79,1020.16
75.16,21.83,57.85,1012.49
86.45,14.79,38.73,999.83
77.81,23.29,68.51,1013.19
66,21.75,65.12,1015.53
82.93,17.33,53.16,1013.16
91.51,17.53,50.66,1012.74
75.87,22.61,54.42,1014.74
85.85,13.34,40.83,1008.09
89.24,15.85,49.69,1015.33
77.42,12.43,43.22,1008.93
79.08,20.34,46.63,1013.16
88.51,14.52,44.84,1023.51
61.97,31.92,75.33,1001.81
73.11,22.89,73.11,1006.66
84.11,20.84,51.19,1008.63
98.86,18.81,52.08,1005.77
60.48,28.95,66.75,1018.22
88.48,16.82,47.45,1010.19
61.89,11.2,41.38,1021.65
86.17,9.13,39.16,1014.14
85.95,15.24,45.87,1009.46
92.86,5.68,40.35,1012.11
51.36,30.32,64.69,1006.35
42.51,17.89,44.6,1014.48
64.83,33.38,71.06,1008.1
54.52,26.19,65.61,1014.51
85.57,12.59,44.34,1017.01
67.92,17.62,43.69,1016.49
68.66,22.06,64.15,1021.07
43.03,18.28,45,1022.47
67.81,16.62,52.05,1011.96
79.74,22.83,65.18,1012.24
85.97,12.04,40.78,1025.21
94.37,19.51,50.16,1010.33
91.11,24.65,71.98,1006.46
47.85,16.14,44.63,1019.44
83.14,19.27,50.9,1011.72
62.9,6.5,38.68,1017.8
83.8,6.43,39.61,1017.51
65.54,23.46,57.85,1012.7
90.6,5.68,40.77,1022.49
75.59,20.12,56.53,1020.34
46.37,27.75,66.54,1010.21
84.53,14.32,45.08,1023.24
53.23,28.29,47.93,1002.6
73.19,15.08,42.77,1018.43
85.31,10.98,41.39,1017.54
60.22,31.85,73.91,1003.6
84.53,19.54,50.66,1014.7
89.42,23.17,62.39,1008.04
75.67,20.28,62.52,1017.89
96.03,10.08,41.16,1023.14
53.78,28.5,74.87,1009.67
86.37,15.16,40.73,1017.7
44.46,28.02,68.08,1013.44
62.49,25.38,65.34,1012.87
57.34,27.55,64.96,999.73
79.7,6.45,40.02,1032.08
83.14,14.43,43.5,1021.86
80.22,14.22,39.39,1014.16
68.37,12.1,40.27,1005.53
62.8,9.83,38.56,1017.35
40.48,32,73.17,1009.94
88.52,11.83,45.09,1013.11
50.62,29.92,67.22,1014.09
97.27,7.22,41.01,1025.19
57.26,13.07,38.47,1015.16
85.9,10.08,43.14,1010.67
84.9,23.89,70.04,1011.16
68.54,18.88,44.06,1013.81
84.81,20.68,68.61,1011.2
83.13,13.99,36.71,1013.43
74.83,7.4,41.03,1022.09
85.08,11.77,40,1021.08
84.22,22.64,63.73,1013.88
78.84,18.13,66.86,1012.9
90.09,23.18,72.99,1009.01
32.81,29.45,68.24,1007.45
82.46,10.2,41.17,1019.56
40.24,26.57,48.06,1013.23
64.28,22.78,49.16,1002.29
77.28,25.59,61.08,1013.19
80.04,18.66,56.53,1020.13
60.91,24.66,69.94,1006.56
89.99,21.9,66.54,1004.76
90.19,12.12,38.28,1013.65
90.76,14.95,42.99,1008.75
53.93,19.31,52.72,1024.93
56.42,30.93,73.42,1010.98
48.06,26.27,62.91,1011.97
66.2,19.46,66.86,1012.74
89.78,15.56,40.12,1013.72
91.96,8.99,41.26,1020.52
87.16,22.16,58.82,1009.61
60.57,24.43,59.87,1019.08
73.3,20.78,62.52,1017.58
71.5,29.51,76.09,1007.39
79.49,12.4,40.35,1011.46
66.14,28.92,72.43,1007.03
86.25,13.03,42.86,1014.39
70.17,28.73,73.91,1004.91
92.59,26.43,77.17,1008.67
82.3,17.61,56.53,1019.5
72,21.79,46.21,1012.89
81.8,5.11,42.07,1004.28
81.27,12.85,40.35,1011.29
62.89,25.03,47.93,1003.02
66.88,25.35,66.56,1008.75
55.14,28.95,73.4,1011.33
95.28,19.72,51.19,1008.51
52.61,30.03,67.9,1006.22
78.75,8.7,39.72,1020
75.35,14.94,42.77,1018.06
87.19,7.07,37.49,1010.35
70.55,21.12,47.24,1003.79
80.15,8.6,42.28,1008.58
85.67,10.33,44.92,1025.34
68.8,16.79,49.25,1021.21
76.21,16.16,41.79,1007.53
82.77,22.52,64.27,1014.34
70.14,22.11,59.8,1016.86
83.22,14.11,45.08,1023.27
58.94,24.97,68.61,1011.08
79.19,19.22,62.1,1019.43
68.89,13.72,44.47,1027.2
89.02,24.58,71.94,1006.85
93.67,9.16,42.44,1014.43
75.86,20.92,57.76,1017.22
86.41,26.7,70.32,1011.04
90.73,9.04,44.68,1023.14
81.21,10.16,39.3,1019.71
85.31,3.85,35.47,1016.78
89.69,22.7,64.05,1012.65
78.62,28.54,69.59,1008.84
65.57,31.54,72.58,1007.61
81.37,10.48,36.71,1023.18
73.19,16.77,42.28,1007.53
100.09,17.84,52.08,1006.65
85.06,21.76,60.27,1018.96
81.09,12.24,40.96,1023.52
88.21,13.25,49.83,1008.76
76.08,17.28,44.92,1024.39
59.26,34.96,68.94,1006.17
59.06,28.51,74.78,1009.84
42.61,32.29,64.96,1002.13
85.91,15.6,44.68,1018.35
83.54,26.91,71.64,1004.59
87.97,23.55,73.18,1011.85
71.26,15.49,54.3,1017.59
82.26,19.68,62.96,1020.41
76.21,24.87,60.37,1005.48
66.44,24.73,69.05,1003.25
68.9,11.31,39.61,1018.74
84.49,15.24,37.87,1020.52
84.7,23.16,57.69,1007.91
73,14.81,40.71,1018.54
74.88,13.97,41.16,1020.88
71.36,23.25,71.29,1008.05
85.21,22.47,59.43,1006.02
89.28,16.38,45.64,1020.47
74.12,19.73,68.63,1012.41
61.46,30.24,69.88,1007.9
62.57,28.13,61.25,1013.12
76.77,24.6,75.23,1012.04
86.32,21.64,50.32,1008.41
47.04,29.03,69.51,1009.8
73.65,25.02,59.44,1012.49
75.59,23.32,69.23,1011.75
90.76,11.48,44.6,1018.29
93.94,13.83,41.23,993.31
63.48,26.77,68.08,1010.83
86.19,15.34,40.73,1018.03
69.32,28.14,43.21,1011.82
81.23,8.6,36.66,1026.4
76.79,21.86,58.49,1010.88
89.84,7.71,36.25,1027.92
60.09,22.7,48.14,1014.06
40.11,27.21,66.49,1013.57
38.75,24.58,48.98,1014.96
69.49,10.06,39.61,1020.69
72.48,26.34,68.67,1006.54
90.7,20.48,51.43,1007.4
88.8,6.19,41.31,1002.48
86.46,13.08,44.9,1020.47
85.4,21.87,74.87,1009.28
58.34,18.91,43.14,1013.56
84.92,11.92,38.25,1013.13
52.18,12.27,41.17,1019.39
79.86,5.17,35.57,1026.68
72.83,15.93,25.88,1009.45
54.22,22.21,61.87,1010.9
71.93,20.84,65.06,1016.88
72.78,22.53,58.62,1016.28
84.36,16.27,56.89,1013.74
48.02,27.37,69.23,1013.25
99.09,13.18,43.72,1010.59
75.71,27.69,73.91,1005.23
48.37,14,41.78,1010.96
85.54,18.88,65.94,1010.43
79.54,24.18,59.92,1009.88
99.91,19.19,50.16,1011.12
56.13,28.37,67.07,1005.65
63.99,27.55,65.59,1011.6
88.63,5.96,36.25,1029.4
54.21,28.52,70.02,1010.34
57.84,26.49,59.44,1012.09
85.13,22.65,60.93,1006.43
69.11,7.04,39.37,1019.37
61.5,30.13,78.05,1010.99
51.51,29.32,71.29,1008.34
92.24,10.46,41.26,1020.65
50.02,19.62,52.05,1012.09
90.88,10.71,41.93,1018.23
84.05,26.06,64.05,1012
96.26,8.2,41.14,1025.24
73.94,25.32,60.37,1006.19
77.99,15.75,39.16,1016.31
62.1,30.26,76.2,1008.44
81.41,9.86,42.49,1009.16
45.7,20.56,43.79,1015.85
49.9,27.28,44.89,1009.02
88.16,22.89,62.39,1007.84
57.03,27.59,50.05,1005.71
44.45,31.11,72.25,1012.34
90.59,13.8,40.2,1013.12
89.04,21.8,62.39,1007.84
77.52,14.28,39.39,1013.82
68.36,9.99,41.82,1033.14
94.65,17.65,59.87,1018.58
77.33,19.47,50.9,1012.77
81.79,16.64,39.64,1008.7
87.87,16.95,40.12,1012.59
66.82,25.95,69.51,1009.36
67.27,14.09,41.2,1016.45
75.55,11.21,39.85,1013.01
69.33,20.25,55.5,1020.03
